License,Breed,Color,DogName,OwnerZip,Gender,Intact,Age,Weight
3648235,LABRADOODLE,CHOCOLATE,FIONA STENNETT,15146,Female,False,5,22
3648236,GOLDENDOODLE,APRICOT,JAKE,15146,Male,False,37,72
3648237,GOLDENDOODLE,BROWN,LUCY,15146,Female,False,46,66
3648240,WELSH CORGI PEMBROK,WHITE/TAN,JACKSON,15102,Male,False,169,32
3648241,GER SHEPHERD,BLACK/BROWN,ANNA,15014,Female,False,32,79
3648242,JACK RUSSEL TERRIER,WHITE/BROWN,NYLA,15102,Female,False,38,11
3648243,CAV KING CHAR SPANI,WHITE/BLACK/BROWN,BAILEY,15056,Male,True,57,15
3648250,DACHSHUND,RED/BROWN,DIXON,15131,Male,True,38,21
3648252,LABRADOR RETRIEVER,YELLOW,PHOEBE,15044,Female,True,30,65
3648253,CAV KING CHAR SPANI,BROWN/BLONDE,TUCKER,15064,Male,False,145,15
3648254,GREAT PYRENEES,WHITE,STELLA,15064,Female,False,111,90
3648257,SIB HUSKY,WHITE/BLACK/GREY,MIA,15024,Female,False,97,53
3648259,WELSH CORGI PEMBROK,WHITE/BLACK/BROWN,EEVEE,15044,Female,False,123,30
3648262,CHIHUAHUA,WHITE/TAN,CHLOE,15132,Female,True,23,3
3648264,WELSH CORGI PEMBROK,BROWN/FAWN,LOUIE,15102,Male,False,116,32
3648266,DACHSHUND,BLACK/BROWN,CHARLIE,15221,Male,False,168,20
3648267,LABRADOR RETRIEVER,CHOCOLATE,BABLU,15090,Male,True,63,82
3648268,CAV KING CHAR SPANI,WHITE/BROWN,DAISY,15056,Female,True,46,13
3648269,CAV KING CHAR SPANI,WHITE/BLACK/BROWN,CHEWY,15056,Male,True,102,14
3648271,YORKSHIRE TERRIER,BROWN,TESSA,15236,Female,True,124,5
3648273,GREAT DANE,GREY,NOSFERATU,15102,Male,False,14,148
3648274,SIB HUSKY,WHITE/BLACK,SAPPHIRE,15102,Female,False,113,53
3648278,GER SHEPHERD,BLACK,DONNIE,15234,Male,True,67,85
3648280,POODLE STANDARD,WHITE,OLLIE,15064,Male,True,79,77
3648281,CAV KING CHAR SPANI,OTHER,JELLYBEAN,15235,Female,False,62,12
3648282,LABRADOR RETRIEVER,BROWN,KINGSLEY,15017,Male,True,107,78
3648284,LABRADOR RETRIEVER,BROWN,ROXIE,15237,Female,False,96,66
3648287,YORKSHIRE TERRIER,BLACK/TAN,TEDDY,15237,Male,True,26,7
3648288,BEAGLE,TRI-COLOR,MILLIE,15122,Female,False,21,23
3648289,LABRADOR RETRIEVER,BLACK,DAISY,15237,Female,True,83,58
3648290,GOLDEN RETRIEVER,GOLD,KIRA,15102,Female,False,29,57
3648296,GOLDEN RETRIEVER,GOLD,OZZY,15102,Male,True,116,73
3648298,ENG SPRINGER SPANIE,SPOTTED,GOOSE,15143,Female,False,97,40
3648300,GER SHEPHERD,BLACK/TAN,BELLA,15037,Female,True,49,83
3648304,LABRADOODLE,BROWN,MITZI,15090,Female,False,98,78
3648306,LABRADOODLE,WHITE,CHLOE WAGNER,15090,Female,False,140,64
3648307,GER SHEPHERD,BLACK,HAZEL,16046,Female,True,79,81
3648308,GER SHEPHERD,BLACK/TAN,SADIE,16046,Female,True,100,70
3648309,GER SHEPHERD,BLACK,SWEETIE,15215,Male,False,12,56
3648310,SCHNAUZER MIN,BLACK/SILVER,ELLIE,15238,Female,False,69,11
3648312,BEAGLE,TRI-COLOR,BRANDY,15243,Female,False,7,9
3648313,GREAT DANE,WHITE/BLACK,SIMON,15202,Male,False,39,126
3648314,GER SHEPHERD,BLACK/TAN,RHONDA,15136,Female,False,72,79
3648315,CHIHUAHUA,BLONDE,BUNNY,15143,Female,False,72,3
3648319,GOLDEN RETRIEVER,BROWN,KATAMA,15143,Female,False,86,66
3648320,LABRADOR RETRIEVER,BLACK,SMOKEY,15143,Male,False,121,78
3648323,POMERANIAN,BLACK,CUTIE,15237,Female,False,48,3
3648324,BEAGLE,WHITE/BLACK/BROWN,JOHN BOY,15017,Male,False,158,22
3648325,BEAGLE,WHITE/BLACK/BROWN,JOHN BOY,15017,Male,False,130,21
3648328,GER SHEPHERD,BLACK,ARLO,15239,Male,False,67,91
3648329,LABRADOR RETRIEVER,BLACK,SHEP,15090,Male,False,31,79
3648330,AM PIT BULL TERRIER,BROWN,HEMI,15147,Male,True,29,63
3648335,BERNESE MTN DOG,WHITE/BLACK/BROWN,MURPHY,15237,Male,True,20,105
3648338,GOLDENDOODLE,GOLD,WILSON,15044,Male,False,57,82
3648340,CHIHUAHUA,BRINDLE,MATEO,15101,Male,True,48,4
3648341,YORKSHIRE TERRIER,BLACK/TAN,MANDY,15065,Female,False,9,2
3648342,CAV KING CHAR SPANI,WHITE/RED,PHINEAS,15101,Male,False,96,16
3648345,POMERANIAN,BLONDE,HONEY,15223,Female,False,69,3
3648346,POMERANIAN,BLONDE,HONEY,15202,Female,True,144,3
3648353,YORKSHIRE TERRIER,BLACK/BROWN,LIL GRACIE,15037,Female,True,112,5
3648354,BICHON FRISE,WHITE,ANNASTASHA,15101,Female,False,109,12
3648356,CAV KING CHAR SPANI,WHITE/BROWN,EMBER ROSE,15108,Female,True,89,17
3648357,AM STAFF TERRIER,WHITE,FROST,15202,Male,False,124,61
3648360,GER SHORTHAIR POINT,SPOTTED,ZIVA,15102,Female,False,140,55
3648361,GER SHORTHAIR POINT,SPOTTED,ROXY,15102,Female,False,31,73
3648362,BEAGLE,WHITE/BLACK/BROWN,OTIS,15243,Male,False,78,23
3648363,GOLDEN RETRIEVER,GOLD,MURPHY,15227,Male,False,52,61
3648364,BEAGLE,BLACK/BROWN,WILBUR,15243,Male,False,142,24
3648365,AUS SHEPHERD,WHITE/BLACK/BROWN,BENTLEY,15229,Male,False,47,59
3648366,AM PIT BULL TERRIER,WHITE/BROWN,LUCY,15229,Female,False,127,72
3648368,BOSTON TERRIER,BLACK,ERMA,15214,Female,False,186,15
3648369,LABRADOR RETRIEVER,BLACK,DORA,15237,Female,True,104,75
3648370,BOSTON TERRIER,WHITE/BLACK,BENO,15214,Male,False,182,17
3648372,PUGGLE,BLACK,ROXANNE,15226,Female,False,107,14
3648373,YORKSHIRE TERRIER,BLACK/TAN,TOBY,15122,Male,True,184,6
3648378,MORKIE,WHITE/BLACK/BROWN,DOG,15017,Male,False,136,4
3648383,GOLDENDOODLE,CREAM,LACEY,15241,Female,False,35,75
3648385,BEAGLE,TAN,ANNEBELL,15024,Female,False,17,16
3648387,AM PIT BULL TERRIER,WHITE/GREY,DIESEL,15210,Male,False,81,71
3648388,WELSH CORGI PEMBROK,WHITE/BLACK/BROWN,BELLA,15024,Female,False,44,34
3648389,GER SHEPHERD,BLACK/TAN,ROCKY,15108,Male,True,123,74
3648390,W HGHLND WH TERRIER,WHITE,OLIVIA JANE,15017,Female,False,116,12
3648391,LABRADOR RETRIEVER,BROWN,BEATRICE,15017,Female,False,42,61
3648392,COCKER SPANIEL,BLACK,CHARLIE,15241,Male,False,106,29
3648393,JACK RUSSEL TERRIER,TAN,URBAN,15241,Male,False,14,7
3648395,GOLDEN RETRIEVER,GOLD,ISABELLA,15241,Female,True,1,4
3648397,GOLDENDOODLE,RED,DISCO,15146,Male,False,19,74
3648398,GOLDEN RETRIEVER,GOLD,NIKO,15143,Male,False,15,59
3648400,AUS SHEPHERD,BROWN,ARIES,15143,Male,False,107,49
3648401,LABRADOR RETRIEVER,CHOCOLATE,DANTE,15239,Male,False,15,73
3648403,PUG,FAWN,FLANAGAN,15237,Male,True,39,15
3648405,PUG,FAWN,MARISSA,15237,Female,False,88,14
3648406,GREAT PYRENEES,WHITE,MAX,15102,Male,False,24,102
3648408,AUS SHEPHERD,WHITE,ATLAS,15143,Male,False,28,61
3648409,AUS SHEPHERD,MERLE,NEELA ROSE,15106,Female,False,39,61
3648412,W HGHLND WH TERRIER,WHITE,LOUIE,15116,Male,False,25,18
3648413,HAVANESE,WHITE,CHASE,15044,Male,False,95,9
3648414,BOSTON TERRIER,WHITE/BLACK,FRANKY,15145,Male,False,37,16
3648415,DACHSHUND,BLACK/BROWN,COCO,15049,Male,True,14,20
3648416,SHIH TZU,BLACK/CREAM,KHLOE,15084,Female,False,44,12
3648419,AM PIT BULL TERRIER,WHITE/TAN,KIRA,15145,Female,False,77,56
3648420,ROTTWEILER,BLACK/BROWN,DELTA,15202,Female,False,38,110
3648421,MALTESE,WHITE,LOLA ANN,15120,Female,False,132,5
3648424,BOXER,BROWN,ARTHUR,15071,Male,False,27,65
3648426,LABRADOR RETRIEVER,BLACK,LUCY,15223,Female,False,59,80
3648429,CAV KING CHAR SPANI,MERLE,FIONA,15136,Female,False,105,13
3648431,LABRADOR RETRIEVER,BROWN,BLUE,15044,Male,False,136,66
3648432,CAV KING CHAR SPANI,WHITE/BLACK/BROWN,KASSIDY,15065,Female,False,117,14
3648435,CAV KING CHAR SPANI,WHITE/BROWN,EMMA,15065,Female,False,125,13
3648437,GOLDEN RETRIEVER,BROWN,WILSON,15237,Male,False,16,67
3648438,CHIHUAHUA,BLACK WITH WHITE,MITSY BOO,15084,Female,False,2,0
3648439,LABRADOR RETRIEVER,YELLOW,MURPHY,15063,Male,True,138,82
3648442,SCHNAUZER MIN,BLACK,STANLEY HELFRICH,15212,Male,False,26,13
3648443,SCHNAUZER MIN,BLACK,MURPHY HELFRICH,15212,Male,False,33,13
3648445,GER SHEPHERD,BLACK,KAISER,15068,Male,True,27,84
3648447,AUS SHEPHERD,MERLE,MIA,15143,Female,False,63,44
3648448,CAV KING CHAR SPANI,WHITE/BLACK/BROWN,LEO,15237,Male,False,128,18
3648451,SCHNAUZER MIN,GREY,OTTO,15237,Male,False,102,13
3648452,GOLDENDOODLE,BROWN,SPARKY,15228,Male,False,79,83
3648454,GOLDENDOODLE,BLONDE,MAGGIE,15241,Female,False,64,79
3648455,GOLDENDOODLE,RED,MITTSY,15101,Female,False,26,70
3648459,AUS SHEPHERD,BROWN,PEPPER,15065,Female,False,36,63
3648460,GER SHEPHERD,BLACK/BROWN,ADMIRAL DEWEY,15017,Male,False,109,83
3648463,GER SHEPHERD,BLACK/BROWN,LOLA,15057,Female,False,3,17
3648464,BEAGLE,WHITE/BLACK/BROWN,CHARLIE,15057,Male,False,144,22
3648465,SHIH TZU,WHITE/BLACK/GREY,MAGGIE,15102,Female,False,153,12
3648466,YORKSHIRE TERRIER,BROWN,JOEY,15236,Male,False,122,7
3648467,SCHNAUZER MIN,BLACK,SOPHIE,15209,Female,False,157,13
3648468,YORKSHIRE TERRIER,BROWN,NINA,15236,Female,False,74,6
3648469,POMERANIAN,TAN,BELLA TYBURSKI,15126,Female,False,108,4
3648472,GER SHEPHERD,BLACK/BROWN/TAN,MOLLY,15017,Female,False,102,69
3648474,SHIH TZU,SPOTTED,GIZMO,15104,Male,False,130,14
3648475,LABRADOR RETRIEVER,BLACK,MAGGIE,15202,Female,False,132,71
3648476,COCKAPOO,WHITE/BROWN,LUCY,15220,Female,False,141,28
3648479,GOLDENDOODLE,RED,KEVIN,15044,Male,False,18,64
3648480,GREAT PYRENEES,WHITE,OLAF,15229,Male,False,113,116
3648484,SHIH TZU,WHITE,PAX,15215,Male,False,111,12
3648486,JACK RUSSEL TERRIER,WHITE/BROWN,RAMBO,15202,Male,False,121,11
3648487,MALTESE,WHITE,BOULET,15237,Male,False,92,5
3648491,GOLDENDOODLE,GOLD,DAIZEE,15122,Female,False,85,69
3648495,CAV KING CHAR SPANI,RED/BROWN,JADA,15221,Female,False,189,14
3648496,POODLE TOY,WHITE,BELLA,15108,Female,False,189,4
3648499,PUG,TAN,BEAU,15214,Male,False,54,16
3648500,AM PIT BULL TERRIER,TAN,KONA,15236,Female,False,139,62
3648501,BEAGLE,SPOTTED,MILEY JANE,15236,Female,False,142,23
3648503,AM PIT BULL TERRIER,TAN,KONA,15236,Female,False,92,62
3648505,LABRADOR RETRIEVER,YELLOW,DAISY DRYER,15227,Female,False,49,55
3648507,SCHNAUZER MIN,WHITE/BLACK,RANKIN,15104,Male,True,9,7
3648508,DACHSHUND,BLACK/TAN,JERSEY BOY II,15014,Male,False,56,20
3648510,DOBERMAN PINSCHER,BLACK/BROWN,DOBIE,15236,Male,False,110,97
3648512,SHIH TZU,MULTI,SCOOBY,15122,Male,False,88,11
3648513,SHETLAND SHEEPDOG,MULTI,KENJI,15136,Male,True,78,19
3648515,GER SHEPHERD,BLACK/BROWN/TAN,MAVERICK,15137,Male,False,62,87
3648516,BICHON FRISE,WHITE/BLACK/BROWN,PRESLEY,15241,Male,True,56,14
3648518,GOLDEN RETRIEVER,GOLD/RED,MAGGIE,15136,Female,False,137,66
3648521,AUS SHEPHERD,WHITE/TAN,TROOPER,15227,Male,False,61,53
3648526,GOLDEN RETRIEVER,BLONDE,LUCY,15239,Female,True,123,59
3648529,GER SHEPHERD,BLACK/BROWN,BO,15108,Male,True,45,88
3648530,BICHON FRISE,WHITE,EMILY,15236,Female,False,36,13
3648531,GER SHEPHERD,BLACK/BROWN,ARROW,15108,Male,True,112,73
3648532,MALTESE,BLACK,COCO,15228,Male,False,62,4
3648533,GER SHEPHERD,BLACK/BROWN,LIBERTY,15229,Female,False,80,74
3648534,BICHON FRISE,WHITE,EVIE,15057,Female,False,140,12
3648535,SCHNAUZER MIN,SPOTTED,SNICKERS,15221,Male,False,86,13
3648536,LABRADOR RETRIEVER,RED,BURGIE,15238,Male,True,140,69
3648539,BOXER,BROWN,HEATH,15202,Male,False,7,34
3648554,FRENCH BULLDOG,BROWN,STEELE,15102,Male,False,179,21
3648555,ENG BULLDOG,WHITE/BROWN,CHECY,15112,Female,False,49,39
3648556,AM PIT BULL TERRIER,BROWN,MERLIN,15235,Male,False,2,7
3648558,GOLDEN RETRIEVER,GOLD,MAX,15243,Male,False,67,72
3648561,SHIH TZU,WHITE/BLACK,MAX,15147,Male,True,108,12
3648562,CHIHUAHUA,SPOTTED,OREO,15202,Male,False,48,4
3648563,CAV KING CHAR SPANI,WHITE/BROWN,SNOOPY,15024,Male,False,3,3
3648565,BEAGLE,WHITE/BLACK/BROWN,NIC,15202,Male,False,84,22
3648568,AM PIT BULL TERRIER,WHITE/BLACK,MILANAH,15071,Female,True,52,71
3648572,LABRADOR RETRIEVER,WHITE,LUCY,15071,Female,True,114,63
3648574,AM PIT BULL TERRIER,WHITE/BLACK,MILANAH,15071,Female,False,102,60
3648575,AM PIT BULL TERRIER,BROWN,BELLA,15045,Female,True,55,50
3648578,GOLDEN RETRIEVER,BROWN,SIMBA,15228,Male,True,42,81
3648580,GOLDEN RETRIEVER,BROWN/GOLD,SOPHIE,15235,Female,True,20,60
3648581,GOLDENDOODLE,BLONDE,ROMA,15147,Male,True,31,90
3648582,DACHSHUND,BROWN,RUDY,15235,Female,True,4,6
3648583,JACK RUSSEL TERRIER,WHITE,MARCO,15235,Male,False,120,11
3648584,LABRADOR RETRIEVER,YELLOW,COLORADO,15209,Male,True,64,66
3648587,BICHON FRISE,WHITE,ZIVA,15108,Female,False,156,14
3648589,PUG,FAWN,OLIVER,15227,Male,True,113,15
3648590,SHIH TZU,WHITE/BLACK,MISS ABBY,15071,Female,True,80,11
3648592,AM PIT BULL TERRIER,WHITE/BLACK/BROWN,REX,15145,Male,True,55,77
3648593,GOLDENDOODLE,BROWN,MILES,15101,Male,False,28,64
3648598,POODLE STANDARD,WHITE/BLACK,ANACAPRI BELLA RAGAZ,15102,Female,False,100,63
3648600,WELSH CORGI PEMBROK,WHITE/RED,WHISKY,15237,Male,False,95,33
3648601,BORD COLLIE,WHITE/BLACK,SEAMUS,15102,Male,False,121,49
3648602,GOLDEN RETRIEVER,WHITE,LUCY,15146,Female,False,61,41
3648603,GER SHEPHERD,BLACK/BROWN,CHLOE,15236,Female,False,9,52
3648605,COLLIE,SABLE/WHITE,FINNEGAN,15102,Male,False,97,65
3648606,CHIHUAHUA,BLACK,FINN,15071,Male,False,92,4
3648608,AM PIT BULL TERRIER,BROWN,MAUI,15102,Male,False,30,73
3648609,MALTESE,WHITE,MATILDA,15209,Female,True,111,3
3648613,MALTESE,WHITE,FRANKLIN,15237,Male,False,102,4
3648614,POMERANIAN,BROWN,OLIVER,15237,Male,False,176,4
3648620,SHETLAND SHEEPDOG,SABLE,COOPER,15236,Male,False,142,18
3648624,CAV KING CHAR SPANI,APRICOT,ELLA,16046,Female,False,97,15
3648629,ENG SPRINGER SPANIE,WHITE/BLACK,DANIEL,15202,Male,False,141,52
3648630,CAV KING CHAR SPANI,SPOTTED,PAISLEY,15102,Female,False,67,15
3648631,GER SHEPHERD,BLACK/BROWN,LAYLA,15102,Female,False,141,79
3648633,GOLDEN RETRIEVER,GOLD,BOUNCE,15237,Female,False,119,68
3648634,GOLDEN RETRIEVER,GOLD,GOOSE,15102,Male,True,35,66
3648635,PUG,FAWN,PEBBLES,15229,Female,False,123,13
3648636,BERNESE MTN DOG,WHITE/BLACK/BROWN,GEORGE,15236,Male,True,4,26
3648639,CAV KING CHAR SPANI,BLACK/BROWN,PIERRE,15235,Male,True,92,16
3648641,LABRADOODLE,BROWN,DUKE,15102,Male,False,39,86
3648643,FRENCH BULLDOG,GREY,ATHENA,15102,Female,True,128,18
3648645,LABRADOODLE,WHITE,FINNEGAN,15221,Male,False,109,76
3648646,BORD COLLIE,BLACK,LEXEE,15237,Female,False,45,44
3648647,CAV KING CHAR SPANI,TRI-COLOR,LEILA,15202,Female,False,66,13
3648648,BICHON FRISE,WHITE,MAGGIE,15057,Female,False,123,14
3648649,COCKAPOO,BLACK,ALONI,15137,Female,False,49,28
3648650,COCKAPOO,BLACK,KALEA,15137,Female,False,29,37
3648652,AUS SHEPHERD,MULTI,GAGE,15137,Male,False,101,63
3648654,DACHSHUND,BLACK/BROWN,PEANUT,15131,Male,False,139,20
3648656,W HGHLND WH TERRIER,WHITE,BOLT,15223,Male,False,40,17
3648657,MORKIE,BLACK/BROWN,HINES,15126,Male,False,63,7
3648658,BEAGLE,BLACK/BROWN,ZEE DAWG BADEER,15238,Male,False,26,24
3648659,BOXER,FAWN,ABBY,15084,Female,False,44,78
3648664,SHETLAND SHEEPDOG,MULTI,TRIXIE,15102,Female,False,134,18
3648665,SCHNAUZER MIN,SALT/PEPPER,ANKE,15017,Female,False,131,11
3648669,LABRADOR RETRIEVER,YELLOW,BUDDY,15143,Male,False,18,64
3648671,PUG,BLACK,SHELBY,15223,Female,False,20,14
3648672,GOLDEN RETRIEVER,GOLD,BO,15090,Male,False,135,68
3648673,COCKAPOO,WHITE/BLACK,GRACIE JOY,15102,Female,False,111,32
3648677,BOSTON TERRIER,WHITE/BLACK,GUNTHER,15116,Male,False,39,19
3648678,GOLDEN RETRIEVER,BROWN,SOFEE,15084,Female,False,13,47
3648679,GER SHEPHERD,BLACK/TAN,GUINNESS,15243,Male,False,60,98
3648681,BOXER,FAWN,SARGE,15147,Male,False,68,73
3648683,GER SHEPHERD,BLACK,SAVY,15209,Female,False,42,75
3648684,ENG SPRINGER SPANIE,WHITE/BLACK,SOPHIE,15003,Female,False,99,38
3648687,LABRADOR RETRIEVER,YELLOW,ABBY,15243,Female,False,119,50
3648688,LABRADOODLE,APRICOT,CODA,15227,Male,False,123,76
3648689,BEAGLE,MULTI,SCOUT,15137,Male,True,7,8
3648690,GER SHORTHAIR POINT,BLACK/BROWN,TANK,15137,Male,True,35,67
3648692,LABRADOR RETRIEVER,BROWN,ZOEY,15129,Female,False,9,34
3648693,LABRADOR RETRIEVER,BROWN,FINN,15106,Male,False,142,69
3648694,LABRADOR RETRIEVER,WHITE/YELLOW,MAEVE,15106,Female,False,111,71
3648695,PARSON RUSSELL TERR,RED/BROWN,AIDEN,15147,Male,False,139,16
3648697,SHIH TZU,BROWN,COCO,15101,Male,False,23,10
3648698,CHIHUAHUA,WHITE/BLACK,PEPE,15243,Male,False,119,5
3648699,ENG SPRINGER SPANIE,WHITE/BROWN,HUNTER,15228,Male,False,143,45
3648700,ENG SPRINGER SPANIE,WHITE/BROWN,SUNRISE TY,15228,Male,False,24,47
3648702,SHIH TZU,WHITE/BLACK,BELLA,15108,Female,False,15,9
3648704,POODLE TOY,APRICOT,HONEY,15237,Female,False,128,4
3648706,DACHSHUND,BLACK/TAN,SASHA,15236,Female,False,132,21
3648708,GOLDEN RETRIEVER,WHITE,BO,15129,Male,False,104,65
3648709,LABRADOR RETRIEVER,YELLOW,EMILY,15218,Female,False,128,73
3648710,GER SHEPHERD,BLACK/BROWN,HUNIU,15223,Female,True,20,61
3648711,AM PIT BULL TERRIER,WHITE/BROWN,BAILEY,15129,Female,False,135,57
3648714,LABRADOR RETRIEVER,CHOCOLATE,BEAR,15133,Male,True,115,63
3648716,AM PIT BULL TERRIER,BLACK,TAZ,15120,Male,True,92,75
3648719,GOLDEN RETRIEVER,WHITE,AUTUMN,15132,Female,False,10,40
3648720,BOXER,BROWN,CHOPS,15205,Male,False,33,79
3648721,SHIH TZU,WHITE/BLACK,PHARAOH,15110,Male,True,37,14
3648722,LABRADOODLE,BLONDE,FRANKLIN,15090,Male,False,49,71
3648730,SHETLAND SHEEPDOG,SPOTTED,ROCCO,15065,Male,True,132,21
3648733,GOLDENDOODLE,BROWN,OLLIE,15044,Male,False,38,64
3648734,CHIHUAHUA,WHITE/BROWN,TED,15129,Male,False,60,5
3648736,GOLDEN RETRIEVER,WHITE,CHARLIE,15143,Male,True,45,70
3648740,GREAT DANE,WHITE/BLACK,KC,15108,Female,False,23,151
3648741,GREAT DANE,WHITE/BLACK,ROSIE,15108,Female,False,79,148
3648744,GER SHEPHERD,BLACK/BROWN,KARMA,15239,Female,False,48,77
3648745,LABRADOR RETRIEVER,BLACK,HENRY,15237,Male,False,76,75
3648746,BICHON FRISE,BROWN,KAM,15237,Male,True,160,14
3648747,AUS SHEPHERD,MERLE,BRESLIN,15237,Male,False,15,58
3648750,GER SHEPHERD,BLACK,RAVEN,15202,Female,True,116,74
3648753,GER SHEPHERD,OTHER,LOLA,15202,Female,True,30,79
3648755,LABRADOR RETRIEVER,YELLOW,ELLA,15146,Female,False,94,70
3648757,YORKSHIRE TERRIER,BLACK,TETLEY,15071,Female,False,74,6
3648759,AUS SHEPHERD,WHITE/BLACK,BUDDY,15236,Male,True,145,59
3648762,CANE CORSO,BRINDLE,STELLA,15106,Female,True,43,112
3648763,MALTESE,WHITE,DAISY,15212,Female,True,39,4
3648764,GOLDEN RETRIEVER,GOLD,SAMPSON,15236,Male,False,105,68
3648766,BERNESE MTN DOG,WHITE/BLACK/BROWN,TULLA,15003,Female,True,99,83
3648767,YORKSHIRE TERRIER,MULTI,ROGER,15108,Male,False,121,6
3648770,BEAGLE,BROWN,KEISHA SOCKS,15037,Female,False,102,15
3648771,GOLDENDOODLE,BROWN,BAILEY,15046,Female,True,39,69
3648774,GREAT DANE,BLUE,SARAH,15147,Female,True,34,169
3648779,SHIH TZU,MULTI,AIDEN,15071,Male,False,55,11
3648780,LABRADOR RETRIEVER,BLACK,OSCAR,15122,Male,False,88,76
3648781,MIN PINSCHER,RED,SWEETS,15144,Female,False,131,7
3648786,SHETLAND SHEEPDOG,WHITE/BROWN,TESS,15108,Female,False,74,14
3648791,LABRADOR RETRIEVER,CHOCOLATE,KEELEY,15071,Female,False,78,78
3648792,GOLDEN RETRIEVER,WHITE,GRACIE,15044,Female,False,132,69
3648794,GOLDENDOODLE,TAN,GUS POCCI,15106,Male,False,47,86
3648795,GOLDENDOODLE,TAN,TINO POCCI,15106,Male,False,15,64
3648797,AUS SHEPHERD,SPOTTED,BOOMER,15226,Male,False,96,61
3648803,SHIH TZU,BROWN,ROXI,15227,Female,False,151,13
3648804,BASSET HOUND,SPOTTED,BRANDI ROSE,15063,Female,True,32,53
3648805,BEAGLE,SPOTTED,BENJI ADAMS,15063,Male,True,89,21
3648806,GER SHEPHERD,BLACK/TAN,SHERMAN,15234,Male,False,45,87
3648809,GER SHORTHAIR POINT,WHITE,RUBY,15129,Female,False,81,63
3648811,LABRADOODLE,BROWN,ZIGGY,15202,Male,False,118,65
3648812,LABRADOODLE,GOLD,THOR,15202,Male,False,58,75
3648814,AUS SHEPHERD,WHITE/BLACK/BROWN,BRODY,15132,Male,False,124,59
3648817,DACHSHUND,BROWN,PEANUT,15090,Male,False,39,24
3648818,PUGGLE,BROWN,POGO,15243,Male,False,162,20
3648820,HAVANESE,WHITE/BLACK,CUPCAKE,15057,Male,True,96,10
3648822,GOLDEN RETRIEVER,GOLD,RIO,15102,Female,False,87,66
3648823,COCKAPOO,WHITE,PIPER,15108,Female,False,6,12
3648824,GOLDEN RETRIEVER,BLONDE,ROSIE,15108,Female,False,80,57
3648829,SIB HUSKY,WHITE/BLACK/BROWN,DEMON,15106,Male,False,29,50
3648831,BERNESE MTN DOG,WHITE/BLACK/BROWN,PALMER,15243,Female,False,74,116
3648833,AM PIT BULL TERRIER,BLUE,TYSON,15102,Male,False,59,55
3648834,MIN PINSCHER,RED/BROWN,SADIE,15136,Female,False,31,8
3648836,LABRADOR RETRIEVER,BLACK,JETHRO,15108,Male,False,9,41
3648838,MALTESE,WHITE,LOUIS,15218,Male,False,62,4
3648840,LABRADOR RETRIEVER,RED,BAILEY,15101,Female,False,112,71
3648846,DACHSHUND,RED,MICKEY,15229,Male,False,113,22
3648848,DACHSHUND,RED,TABITHA,15229,Female,False,161,22
3648851,GER SHEPHERD,BLACK/TAN,JESSE JAMES,15116,Male,False,121,94
3648853,JACK RUSSEL TERRIER,WHITE,DUDLEY,15209,Male,False,165,12
3648858,CHIHUAHUA,BLACK,CHICO,15037,Male,False,144,5
3648859,CHIHUAHUA,WHITE/GREY,BENNIE,15037,Male,False,100,4
3648863,MIN PINSCHER,BROWN,LUCKY,15017,Male,False,129,7
3648865,GOLDENDOODLE,BLACK,BEAU,15241,Male,True,72,74
3648866,W HGHLND WH TERRIER,WHITE,COOPER,15209,Male,False,72,18
3648867,ENG BULLDOG,WHITE/BROWN,CHLOE,15122,Female,False,126,39
3648869,LABRADOODLE,RED,COSMO,15209,Male,False,54,68
3648871,FRENCH BULLDOG,OTHER,TUCKER,15221,Male,True,34,19
3648872,LABRADOR RETRIEVER,BROWN,KO,15209,Female,False,67,62
3648875,PUG,BLACK/TAN,BAILEY,15237,Female,False,121,16
3648877,ENG BULLDOG,BROWN,HARLEY,15237,Female,False,69,31
3648878,FRENCH BULLDOG,WHITE/TAN,TRIXIE,15237,Female,False,134,20
3648879,PUG,BROWN,PUGSLEY,15237,Male,False,78,13
3648881,LABRADOR RETRIEVER,SILVER,NOVA,15071,Female,False,3,10
3648882,YORKSHIRE TERRIER,MULTI,DARCIE,15237,Female,False,65,6
3648885,LABRADOR RETRIEVER,RED,RYDER,15071,Female,False,129,69
3648886,POODLE TOY,BLACK,SMOKEY,15236,Male,True,106,5
3648887,POMERANIAN,WHITE/BROWN,HO BO,15229,Male,False,147,4
3648888,POODLE STANDARD,WHITE/BLACK,SOPHIE,15236,Female,False,111,58
3648891,YORKSHIRE TERRIER,SABLE,COCOA,15223,Female,False,164,6
3648892,MORKIE,BLACK,MOJO,15068,Male,False,10,3
3648894,GOLDEN RETRIEVER,BLONDE,BAILEY,15068,Female,False,89,66
3648896,LABRADOR RETRIEVER,BLACK,ROSEBUD,15071,Female,False,140,61
3648899,COCKAPOO,BLACK,PHOEBE,15024,Female,False,101,34
3648900,MALTESE,WHITE,CHARLIE,15101,Male,False,106,5
3648901,LABRADOR RETRIEVER,BROWN,TITAN,15108,Male,True,60,63
3648902,MALTESE,WHITE,BO,15101,Male,False,94,4
3648903,LABRADOR RETRIEVER,BLACK,SADIE,15116,Female,False,30,69
3648904,LABRADOR RETRIEVER,BROWN,REMINGTON,15116,Male,False,30,75
3648907,DOBERMAN PINSCHER,BROWN,MAX,15147,Male,False,129,90
